#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	59.85431
k__Bacteria|p__Bacteroidetes	37.89114
k__Bacteria|p__Proteobacteria	1.8225
k__Bacteria|p__Actinobacteria	0.39325
k__Bacteria|p__Verrucomicrobia	0.0388
k__Bacteria|p__Firmicutes|c__Clostridia	57.18469
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	37.89114
k__Bacteria|p__Firmicutes|c__Negativicutes	2.50711
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.55829
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.39325
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.26421
k__Bacteria|p__Firmicutes|c__Bacilli	0.09743
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.06508
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0388
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	57.18469
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	37.89114
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.50711
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.55829
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.39325
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.26421
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.09743
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.06508
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.0388
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	33.79157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	33.03782
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	11.79725
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	5.1095
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	4.7952
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2.77585
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	2.50711
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2.33844
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.55829
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.93545
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.39325
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.38827
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.26421
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.10649
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.09743
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.06508
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.0388
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	33.79157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	19.72306
