#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	71.63435
k__Bacteria|p__Bacteroidetes	20.77849
k__Bacteria|p__Actinobacteria	5.08636
k__Bacteria|p__Proteobacteria	2.50081
k__Bacteria|p__Firmicutes|c__Clostridia	58.91123
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	20.77849
k__Bacteria|p__Firmicutes|c__Bacilli	10.00428
k__Bacteria|p__Actinobacteria|c__Actinobacteria	5.08636
k__Bacteria|p__Firmicutes|c__Negativicutes	2.64223
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.70652
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.79429
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.07661
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	58.91123
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	20.77849
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	10.00428
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.24499
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.64223
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.70652
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.44885
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.59247
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.39252
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.20182
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.07661
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	27.8055
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	27.07287
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	15.28142
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	9.9335
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	3.73237
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.24499
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.03248
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	2.64223
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.7647
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.70652
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.44885
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.64898
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.59247
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.33525
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.26845
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.20182
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.07661
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.06277
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.05811
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.05727
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.02018
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.01266
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	27.8055
