#SampleID	Metaphlan2_Analysis
k__Bacteria	99.76387
k__Eukaryota	0.23613
k__Bacteria|p__Firmicutes	89.48439
k__Bacteria|p__Actinobacteria	9.99092
k__Eukaryota|p__Ascomycota	0.23613
k__Bacteria|p__Bacteroidetes	0.1349
k__Bacteria|p__Proteobacteria	0.10595
k__Bacteria|p__Verrucomicrobia	0.04771
k__Bacteria|p__Firmicutes|c__Bacilli	84.27908
k__Bacteria|p__Actinobacteria|c__Actinobacteria	9.99092
k__Bacteria|p__Firmicutes|c__Clostridia	3.48262
k__Bacteria|p__Firmicutes|c__Negativicutes	1.50488
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.23613
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.21781
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.1349
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.08501
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.04771
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.02095
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	84.27833
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	8.40922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	3.48262
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	1.56507
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.50488
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.23613
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.21781
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.1349
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.08501
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.04771
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.02095
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.01662
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00075
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	73.30631
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	9.72718
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	8.40922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	3.1142
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.47295
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	1.33455
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.57818
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.33897
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	0.3277
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0.23613
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.21781
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.21031
