#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	58.23983
k__Bacteria|p__Firmicutes	18.43106
k__Bacteria|p__Proteobacteria	16.69495
k__Bacteria|p__Verrucomicrobia	6.02609
k__Bacteria|p__Actinobacteria	0.29613
k__Bacteria|p__Fusobacteria	0.28698
k__Bacteria|p__Synergistetes	0.02496
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	58.23983
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	15.43574
k__Bacteria|p__Firmicutes|c__Clostridia	14.69312
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	6.02609
k__Bacteria|p__Firmicutes|c__Negativicutes	3.62494
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.00032
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.29613
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.28698
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.25889
k__Bacteria|p__Firmicutes|c__Bacilli	0.07007
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.04294
k__Bacteria|p__Synergistetes|c__Synergistia	0.02496
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	58.23983
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	15.43574
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	14.69312
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	6.02609
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.62494
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.00032
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.28698
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.25889
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.17042
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.12571
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.07007
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.04294
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.02496
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	52.74032
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	15.43574
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	6.77542
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	6.02609
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3.6328
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	3.62494
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	3.37653
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2.7616
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.52211
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.42056
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.00032
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.4327
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.28698
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.25889
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.25746
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.17042
