#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	52.60843
k__Bacteria|p__Firmicutes	35.45563
k__Bacteria|p__Actinobacteria	7.23532
k__Bacteria|p__Proteobacteria	4.70061
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	52.60843
k__Bacteria|p__Firmicutes|c__Clostridia	34.74979
k__Bacteria|p__Actinobacteria|c__Actinobacteria	7.23532
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	4.48032
k__Bacteria|p__Firmicutes|c__Negativicutes	0.66326
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.17697
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.04332
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.04258
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	52.60843
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	34.74979
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	4.86893
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	4.48032
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.32745
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.66326
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.17697
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.04332
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.04258
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.03893
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	25.97814
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	17.46769
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	13.43147
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	11.91467
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	6.53841
