#SampleID	Metaphlan2_Analysis
k__Bacteria	98.55725
k__Archaea	1.44275
k__Bacteria|p__Verrucomicrobia	37.16612
k__Bacteria|p__Firmicutes	31.16487
k__Bacteria|p__Bacteroidetes	17.3886
k__Bacteria|p__Actinobacteria	6.67696
k__Bacteria|p__Proteobacteria	6.1607
k__Archaea|p__Euryarchaeota	1.44275
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	37.16612
k__Bacteria|p__Firmicutes|c__Clostridia	29.6543
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	17.3886
k__Bacteria|p__Actinobacteria|c__Actinobacteria	6.67696
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.42648
k__Archaea|p__Euryarchaeota|c__Methanobacteria	1.44275
k__Bacteria|p__Firmicutes|c__Negativicutes	1.28609
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.73421
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.21641
k__Bacteria|p__Firmicutes|c__Bacilli	0.00806
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	37.16612
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	29.6543
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	17.3886
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	5.42648
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	4.8848
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.78778
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	1.44275
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.28609
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.73421
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.21641
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.00806
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00438
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	37.16612
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	25.80128
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	9.11976
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	5.42648
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	4.8848
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	4.4104
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3.41419
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2.45685
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.78778
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	1.44275
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.0258
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.73421
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.68558
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.60052
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.4375
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.31801
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.21641
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.04103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.01134
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.00806
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.00674
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.00438
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	37.16612
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	21.23171
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	9.11976
