#SampleID	Metaphlan2_Analysis
k__Bacteria	99.98
k__Archaea	0.02
k__Bacteria|p__Bacteroidetes	48.40659
k__Bacteria|p__Firmicutes	47.61289
k__Bacteria|p__Actinobacteria	2.18073
k__Bacteria|p__Proteobacteria	1.20988
k__Bacteria|p__Verrucomicrobia	0.56991
k__Archaea|p__Euryarchaeota	0.02
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	48.40659
k__Bacteria|p__Firmicutes|c__Clostridia	46.16894
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.18073
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.96716
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.61656
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.59332
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.56991
k__Bacteria|p__Firmicutes|c__Bacilli	0.34498
k__Bacteria|p__Firmicutes|c__Negativicutes	0.1318
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.02
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	48.40659
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	46.16894
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.27711
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.96716
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.90362
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.61656
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.59332
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.56991
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.34498
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.1318
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.02
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	29.78378
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	25.29883
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	16.90512
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	12.92822
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	4.75861
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.79925
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.27711
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.96716
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.90362
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.67034
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.61656
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.59332
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.56991
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.34498
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.26564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.16574
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.1318
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.02
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	29.78378
